"PLATZ_ID","BEREICH","REGAL","FACH","EBENE","PLATZ_TYP","PLATZ_ART","KAPA","IST_LHM","FREI_LHM","ABC_KLASSE","ZUSTAND"
"034205003","03","42","050","03","P","R","1","0","1","X",""
"034205010","03","42","050","10","F","K","1","0","1","B","150.0"
"034205101","03","42","051","01","P","R","1","0","1","X",""
"034205102","03","42","051","02","P","R","1","0","1","X",""
"034205103","03","42","051","03","P","R","1","0","1","X",""
"034205110","03","42","051","10","F","K","1","0","1","B","150.0"
"034205201","03","42","052","01","P","R","1","0","1","X",""
"034205202","03","42","052","02","P","R","1","0","1","X",""
"034205203","03","42","052","03","P","R","1","0","1","X",""
"034205210","03","42","052","10","F","K","1","0","1","B","150.0"
"034205301","03","42","053","01","P","R","1","0","1","X",""
"034205302","03","42","053","02","P","R","1","0","1","X",""
"034205303","03","42","053","03","P","R","1","0","1","X",""
"034205310","03","42","053","10","F","K","1","0","1","B","150.0"
"034205401","03","42","054","01","P","R","1","0","1","X",""
"034205402","03","42","054","02","P","R","1","0","1","X",""
"034205403","03","42","054","03","P","R","1","0","1","X",""
"034205410","03","42","054","10","F","K","1","0","1","B","150.0"
"034205501","03","42","055","01","P","R","1","0","1","X",""
"034205502","03","42","055","02","P","R","1","0","1","X",""
"034205503","03","42","055","03","P","R","1","0","1","X",""
"034205510","03","42","055","10","F","K","1","0","1","B","150.0"
"034205601","03","42","056","01","P","R","1","0","1","X",""
"034205602","03","42","056","02","P","R","1","0","1","X",""
"034205603","03","42","056","03","P","R","1","0","1","X",""
"034205610","03","42","056","10","F","K","1","0","1","B","150.0"
"034205701","03","42","057","01","P","R","1","0","1","X",""
"034205702","03","42","057","02","P","R","1","0","1","X",""
"034205703","03","42","057","03","P","R","1","0","1","X",""
"034205710","03","42","057","10","F","K","1","0","1","B","150.0"
"034205801","03","42","058","01","P","R","1","0","1","X",""
"034205802","03","42","058","02","P","R","1","0","1","X",""
"034205803","03","42","058","03","P","R","1","0","1","X",""
"034205810","03","42","058","10","F","K","1","0","1","B","150.0"
"034205901","03","42","059","01","P","R","1","0","1","X",""
"034205902","03","42","059","02","P","R","1","0","1","X",""
"034205903","03","42","059","03","P","R","1","0","1","X",""
"034205910","03","42","059","10","F","K","1","0","1","B","150.0"
"034206001","03","42","060","01","P","R","1","0","1","X",""
"034206002","03","42","060","02","P","R","1","0","1","X",""
"034206003","03","42","060","03","P","R","1","0","1","X",""
"034206010","03","42","060","10","F","K","1","0","1","B","150.0"
"034206101","03","42","061","01","P","R","1","0","1","X",""
"034206102","03","42","061","02","P","R","1","0","1","X",""
"034206103","03","42","061","03","P","R","1","0","1","X",""
"034206110","03","42","061","10","F","K","1","0","1","B","150.0"
"034206201","03","42","062","01","P","R","1","0","1","X",""
"034206202","03","42","062","02","P","R","1","0","1","X",""
"034206203","03","42","062","03","P","R","1","0","1","X",""
"034206210","03","42","062","10","F","K","1","0","1","B","150.0"
"034206213","03","42","062","13","F","K","1","1","0","C","150.0"
"034206301","03","42","063","01","P","R","1","0","1","X",""
"034206302","03","42","063","02","P","R","1","0","1","X",""
"034206303","03","42","063","03","P","R","1","0","1","X",""
"034206310","03","42","063","10","F","K","1","0","1","B","150.0"
"034206401","03","42","064","01","P","R","1","0","1","X",""
"034206402","03","42","064","02","P","R","1","0","1","X",""
"034206403","03","42","064","03","P","R","1","0","1","X",""
"034206501","03","42","065","01","P","R","1","0","1","X",""
"034206502","03","42","065","02","P","R","1","0","1","X",""
"034206503","03","42","065","03","P","R","1","0","1","X",""
"034206601","03","42","066","01","P","R","1","0","1","X",""
"034206602","03","42","066","02","P","R","1","0","1","X",""
"034206603","03","42","066","03","P","R","1","0","1","X",""
"034206701","03","42","067","01","P","R","1","0","1","X",""
"034206702","03","42","067","02","P","R","1","0","1","X",""
"034206703","03","42","067","03","P","R","1","0","1","X",""
"034206801","03","42","068","01","P","R","1","0","1","X",""
"034206802","03","42","068","02","P","R","1","0","1","X",""
"034206803","03","42","068","03","P","R","1","0","1","X",""
"034206901","03","42","069","01","P","R","1","0","1","X",""
"034206902","03","42","069","02","P","R","1","0","1","X",""
"034206903","03","42","069","03","P","R","1","0","1","X",""
"034207001","03","42","070","01","P","R","1","0","1","X",""
"034207002","03","42","070","02","P","R","1","0","1","X",""
"034207003","03","42","070","03","P","R","1","0","1","X",""
"034207101","03","42","071","01","P","R","1","0","1","X",""
"034207102","03","42","071","02","P","R","1","0","1","X",""
"034207103","03","42","071","03","P","R","1","0","1","X",""
"034207201","03","42","072","01","P","R","1","0","1","X",""
"034207202","03","42","072","02","P","R","1","0","1","X",""
"034207203","03","42","072","03","P","R","1","0","1","X",""
"034207301","03","42","073","01","P","R","1","0","1","X",""
"034207302","03","42","073","02","P","R","1","0","1","X",""
"034207303","03","42","073","03","P","R","1","0","1","X",""
"034300110","03","43","001","10","F","K","1","0","1","B","150.0"
"034300111","03","43","001","11","F","K","1","2","0","B","150.0"
"034300202","03","43","002","02","P","R","1","0","1","X",""
"034300203","03","43","002","03","P","R","1","0","1","X",""
"034300210","03","43","002","10","F","K","1","0","1","B","150.0"
"034300301","03","43","003","01","P","R","1","0","1","X",""
"034300302","03","43","003","02","P","R","1","0","1","X",""
"034300303","03","43","003","03","P","R","1","0","1","X",""
"034300310","03","43","003","10","F","K","1","0","1","B","150.0"
"034300410","03","43","004","10","F","K","1","0","1","B","150.0"
"034300510","03","43","005","10","F","K","1","0","1","B","150.0"
"034300610","03","43","006","10","F","K","1","0","1","B","150.0"
"034300601","03","43","007","01","P","R","1","0","1","B","150.0"
"034300603","03","43","007","03","P","R","1","0","0","B","150.0"
"034300710","03","43","007","10","F","K","1","0","1","B","150.0"
"034300810","03","43","008","10","F","K","1","0","1","B","150.0"
"034300801","03","43","009","01","P","R","1","0","1","B","150.0"
"034300803","03","43","009","03","P","R","1","0","0","B","150.0"
"034300910","03","43","009","10","F","K","1","0","1","B","150.0"
"034301010","03","43","010","10","F","K","1","0","1","B","150.0"
"034301110","03","43","011","10","F","K","1","0","1","B","150.0"
"034301210","03","43","012","10","F","K","1","0","1","B","150.0"
"034300401","03","43","013","01","P","R","1","0","1","B","150.0"
"034300402","03","43","013","02","P","R","1","0","0","B","150.0"
"034300403","03","43","013","03","P","R","1","0","0","B","150.0"
"034300404","03","43","013","04","P","R","1","0","0","B","150.0"
"034300501","03","43","014","01","P","R","1","0","0","B","150.0"
"034300504","03","43","014","04","P","R","1","0","0","B","150.0"
"034301401","03","43","015","01","P","R","1","0","1","B","150.0"
"034301310","03","43","015","10","F","K","1","0","1","B","150.0"
"034301501","03","43","016","01","P","R","1","0","0","B","150.0"
"034301410","03","43","016","10","F","K","1","0","1","B","150.0"
"034301601","03","43","017","01","P","S","1","0","1","X","150.0"
"034301603","03","43","017","03","P","R","1","0","1","X","150.0"
"034301510","03","43","017","10","F","K","1","0","1","B","150.0"
"034301801","03","43","018","01","P","R","1","0","1","X",""
"034301802","03","43","018","02","P","R","1","0","1","X",""
"034301803","03","43","018","03","P","R","1","0","1","X",""
"034301704","03","43","018","04","P","R","1","0","1","B","150.0"
"034301610","03","43","018","10","F","K","1","0","1","B","150.0"
"034301904","03","43","019","04","P","R","1","3","0","B","150.0"
"034301710","03","43","019","10","F","K","1","0","1","B","150.0"
"034302004","03","43","020","04","P","R","1","0","1","B","150.0"
"034302101","03","43","021","01","P","R","1","0","1","X",""
"034302102","03","43","021","02","P","R","1","0","1","X",""
"034302103","03","43","021","03","P","R","1","0","1","X",""
"034301910","03","43","021","10","F","K","1","0","1","B","150.0"
"034302201","03","43","022","01","P","R","1","0","1","X",""
"034302202","03","43","022","02","P","R","1","0","1","X",""
"034302203","03","43","022","03","P","R","1","0","1","X",""
"034302010","03","43","022","10","F","K","1","0","1","B","150.0"
"034302301","03","43","023","01","P","R","1","0","1","X",""
"034302302","03","43","023","02","P","R","1","0","1","X",""
"034302303","03","43","023","03","P","R","1","0","1","X",""
"034302110","03","43","023","10","F","K","1","0","1","B","150.0"
"034302401","03","43","024","01","P","R","1","0","1","X",""
"034302402","03","43","024","02","P","R","1","0","1","X",""
"034302403","03","43","024","03","P","R","1","0","1","X",""
"034302210","03","43","024","10","F","K","1","0","1","B","150.0"
"034302501","03","43","025","01","P","R","1","0","1","X",""
"034302502","03","43","025","02","P","R","1","0","1","X",""
"034302503","03","43","025","03","P","R","1","0","1","X",""
"034302310","03","43","025","10","F","K","1","0","1","B","150.0"
"034302601","03","43","026","01","P","R","1","0","1","X",""
"034302602","03","43","026","02","P","R","1","0","1","X",""
"034302603","03","43","026","03","P","R","1","0","1","X",""
"034302410","03","43","026","10","F","K","1","0","1","B","150.0"
"034302701","03","43","027","01","P","R","1","0","1","X",""
"034302702","03","43","027","02","P","R","1","0","1","X",""
"034302703","03","43","027","03","P","R","1","0","1","X",""
"034302510","03","43","027","10","F","K","1","0","1","B","150.0"
"034302801","03","43","028","01","P","R","1","0","1","X",""
"034302802","03","43","028","02","P","R","1","0","1","X",""
"034302803","03","43","028","03","P","R","1","0","1","X",""
"034302610","03","43","028","10","F","K","1","0","1","B","150.0"
"034302901","03","43","029","01","P","R","1","0","1","X",""
"034302902","03","43","029","02","P","R","1","0","1","X",""
"034302903","03","43","029","03","P","R","1","0","1","X",""
"034302710","03","43","029","10","F","K","1","0","1","B","150.0"
"034303001","03","43","030","01","P","R","1","0","1","X",""
"034303002","03","43","030","02","P","R","1","0","1","X",""
"034303003","03","43","030","03","P","R","1","0","1","X",""
"034302810","03","43","030","10","F","K","1","0","1","B","150.0"
"034302811","03","43","030","11","F","K","1","1","0","B","150.0"
"034303101","03","43","031","01","P","R","1","0","1","X",""
"034303102","03","43","031","02","P","R","1","0","1","X",""
"034303103","03","43","031","03","P","R","1","0","1","X",""
"034302910","03","43","031","10","F","K","1","0","1","B","150.0"
"034303201","03","43","032","01","P","R","1","0","1","X",""
"034303202","03","43","032","02","P","R","1","0","1","X",""
"034303203","03","43","032","03","P","R","1","0","1","X",""
"034303010","03","43","032","10","F","K","1","0","1","B","150.0"
"034303011","03","43","032","11","F","K","1","1","0","B","150.0"
"034303012","03","43","032","12","F","K","1","1","0","B","150.0"
"034303301","03","43","033","01","P","R","1","0","1","X",""
"034303302","03","43","033","02","P","R","1","0","1","X",""
"034303303","03","43","033","03","P","R","1","0","1","X",""
"034303110","03","43","033","10","F","K","1","0","1","B","150.0"
"034303111","03","43","033","11","F","K","1","2","0","B","150.0"
"034303112","03","43","033","12","F","K","1","1","0","B","150.0"
"034303401","03","43","034","01","P","R","1","0","1","X",""
"034303402","03","43","034","02","P","R","1","0","1","X",""
"034303403","03","43","034","03","P","R","1","0","1","X",""
"034303210","03","43","034","10","F","K","1","0","1","B","150.0"
"034303501","03","43","035","01","P","R","1","0","1","X",""
"034303502","03","43","035","02","P","R","1","0","1","X",""
"034303503","03","43","035","03","P","R","1","0","1","X",""
"034303310","03","43","035","10","F","K","1","0","1","B","150.0"
"034303601","03","43","036","01","P","R","1","0","1","X",""
"034303602","03","43","036","02","P","R","1","0","1","X",""
"034303603","03","43","036","03","P","R","1","0","1","X",""
"034303410","03","43","036","10","F","K","1","0","1","B","150.0"
"034303701","03","43","037","01","P","R","1","0","1","X",""
"034303702","03","43","037","02","P","R","1","0","1","X",""
"034303703","03","43","037","03","P","R","1","0","1","X",""
"034303510","03","43","037","10","F","K","1","0","1","B","150.0"
"034303801","03","43","038","01","P","R","1","0","1","X",""
"034303802","03","43","038","02","P","R","1","0","1","X",""
"034303803","03","43","038","03","P","R","1","0","1","X",""
"034303610","03","43","038","10","F","K","1","0","1","B","150.0"
"034303611","03","43","038","11","F","K","1","1","0","B","150.0"
"034303901","03","43","039","01","P","R","1","0","1","X",""
"034303902","03","43","039","02","P","R","1","0","1","X",""
"034303903","03","43","039","03","P","R","1","0","1","X",""
"034303710","03","43","039","10","F","K","1","0","1","B","150.0"
"034304001","03","43","040","01","P","R","1","0","1","X",""
"034304002","03","43","040","02","P","R","1","0","1","X",""
"034304003","03","43","040","03","P","R","1","0","1","X",""
"034303810","03","43","040","10","F","K","1","0","1","B","150.0"
"034304101","03","43","041","01","P","R","1","0","1","X",""
"034304102","03","43","041","02","P","R","1","0","1","X",""
"034304103","03","43","041","03","P","R","1","0","1","X",""
"034303910","03","43","041","10","F","K","1","0","1","B","150.0"
"034304201","03","43","042","01","P","R","1","0","1","X",""
"034304202","03","43","042","02","P","R","1","0","1","X",""
"034304203","03","43","042","03","P","R","1","0","1","X",""
"034304010","03","43","042","10","F","K","1","0","1","B","150.0"
"034304301","03","43","043","01","P","R","1","0","1","X",""
"034304302","03","43","043","02","P","R","1","0","1","X",""
"034304303","03","43","043","03","P","R","1","0","1","X",""
"034304110","03","43","043","10","F","K","1","0","1","B","150.0"
"034304401","03","43","044","01","P","R","1","0","1","X",""
"034304402","03","43","044","02","P","R","1","0","1","X",""
"034304403","03","43","044","03","P","R","1","0","1","X",""
"034304410","03","43","044","10","F","K","1","0","1","B","150.0"
"034304501","03","43","045","01","P","R","1","0","1","X",""
"034304502","03","43","045","02","P","R","1","0","1","X",""
"034304503","03","43","045","03","P","R","1","0","1","X",""
