PLATZ_ID,REGAL,FACH,EBENE,UTILIZATION,HEATMAP_COLOR
033500303,35,3,3,0.0,GREEN
033500403,35,4,3,0.0,GREEN
033500503,35,5,3,0.0,GREEN
033500603,35,6,3,0.0,GREEN
033500703,35,7,3,0.0,GREEN
033500803,35,8,3,0.0,GREEN
033500903,35,9,3,0.0,GREEN
033501003,35,10,3,0.0,GREEN
033501103,35,11,3,0.0,GREEN
033501203,35,12,3,0.0,GREEN
033501303,35,13,3,0.0,GREEN
033501403,35,14,3,0.0,GREEN
033501503,35,15,3,0.0,GREEN
033501603,35,16,3,0.0,GREEN
033501703,35,17,3,0.0,GREEN
033501803,35,18,3,0.0,GREEN
033501903,35,19,3,0.0,GREEN
033502003,35,20,3,0.0,GREEN
033502103,35,21,3,0.0,GREEN
033502203,35,22,3,0.0,GREEN
033502303,35,23,3,0.0,GREEN
033502403,35,24,3,0.0,GREEN
033502503,35,25,3,0.0,GREEN
033502603,35,26,3,0.0,GREEN
033502703,35,27,3,0.0,GREEN
033502803,35,28,3,0.0,GREEN
033502903,35,29,3,0.0,GREEN
033503003,35,30,3,0.0,GREEN
033503103,35,31,3,0.0,GREEN
033503203,35,32,3,0.0,GREEN
033503303,35,33,3,0.0,GREEN
033503403,35,34,3,0.0,GREEN
033503503,35,35,3,0.0,GREEN
033503603,35,36,3,0.0,GREEN
033503703,35,37,3,0.0,GREEN
033503803,35,38,3,0.0,GREEN
033503903,35,39,3,0.0,GREEN
033504003,35,40,3,0.0,GREEN
033504103,35,41,3,0.0,GREEN
033504203,35,42,3,0.0,GREEN
033300400,33,4,0,0.0,GREEN
033300500,33,5,0,0.0,GREEN
033300600,33,6,0,0.0,GREEN
033300700,33,7,0,0.0,GREEN
033300800,33,8,0,0.0,GREEN
033300900,33,9,0,0.0,GREEN
033301000,33,10,0,0.0,GREEN
033301100,33,11,0,0.0,GREEN
033301200,33,12,0,0.0,GREEN
033301300,33,13,0,0.0,GREEN
033301400,33,14,0,0.0,GREEN
033301500,33,15,0,0.0,GREEN
033301600,33,16,0,0.0,GREEN
033301700,33,17,0,0.0,GREEN
033301800,33,18,0,0.0,GREEN
033301900,33,19,0,0.0,GREEN
033302000,33,20,0,0.0,GREEN
033302100,33,21,0,0.0,GREEN
033302200,33,22,0,0.0,GREEN
033302300,33,23,0,0.0,GREEN
033302400,33,24,0,0.0,GREEN
033302500,33,25,0,0.0,GREEN
033302600,33,26,0,0.0,GREEN
033302700,33,27,0,0.0,GREEN
033302800,33,28,0,0.0,GREEN
033302900,33,29,0,0.0,GREEN
033303000,33,30,0,0.0,GREEN
033303100,33,31,0,0.0,GREEN
033303200,33,32,0,0.0,GREEN
033303300,33,33,0,0.0,GREEN
033303400,33,34,0,0.0,GREEN
033303500,33,35,0,0.0,GREEN
033303600,33,36,0,0.0,GREEN
033303700,33,37,0,0.0,GREEN
033303800,33,38,0,0.0,GREEN
033303900,33,39,0,0.0,GREEN
033304000,33,40,0,0.0,GREEN
033304100,33,41,0,0.0,GREEN
033304200,33,42,0,0.0,GREEN
033304300,33,43,0,0.0,GREEN
033304400,33,44,0,0.0,GREEN
033304500,33,45,0,0.0,GREEN
033304600,33,46,0,0.0,GREEN
033304700,33,47,0,0.0,GREEN
033304800,33,48,0,0.0,GREEN
033304900,33,49,0,0.0,GREEN
033305000,33,50,0,0.0,GREEN
033305100,33,51,0,0.0,GREEN
033305200,33,52,0,0.0,GREEN
033305300,33,53,0,0.0,GREEN
033305400,33,54,0,0.0,GREEN
033305500,33,55,0,0.0,GREEN
033305600,33,56,0,0.0,GREEN
033305700,33,57,0,0.0,GREEN
033305800,33,58,0,0.0,GREEN
033504303,35,43,3,0.0,GREEN
033504403,35,44,3,0.0,GREEN
033504503,35,45,3,0.0,GREEN
033504603,35,46,3,0.0,GREEN
033504703,35,47,3,0.0,GREEN
033504803,35,48,3,0.0,GREEN
033504903,35,49,3,0.0,GREEN
033505003,35,50,3,0.0,GREEN
033505103,35,51,3,0.0,GREEN
033505203,35,52,3,0.0,GREEN
033505303,35,53,3,0.0,GREEN
033505403,35,54,3,0.0,GREEN
033505503,35,55,3,0.0,GREEN
033505603,35,56,3,0.0,GREEN
033505703,35,57,3,0.0,GREEN
033505803,35,58,3,0.0,GREEN
033505903,35,59,3,0.0,GREEN
033506003,35,60,3,0.0,GREEN
033506103,35,61,3,0.0,GREEN
033506203,35,62,3,0.0,GREEN
033506303,35,63,3,0.0,GREEN
033506403,35,64,3,0.0,GREEN
033506503,35,65,3,0.0,GREEN
033506603,35,66,3,0.0,GREEN
033506703,35,67,3,0.0,GREEN
033506803,35,68,3,0.0,GREEN
033506903,35,69,3,0.0,GREEN
033507003,35,70,3,0.0,GREEN
033507103,35,71,3,0.0,GREEN
033507203,35,72,3,0.0,GREEN
033507303,35,73,3,0.0,GREEN
033600100,36,1,0,0.0,GREEN
033600200,36,2,0,0.0,GREEN
033600300,36,3,0,0.0,GREEN
033600400,36,4,0,0.0,GREEN
033600500,36,5,0,0.0,GREEN
033600600,36,6,0,0.0,GREEN
033600700,36,7,0,0.0,GREEN
033600800,36,8,0,0.0,GREEN
033600900,36,9,0,0.0,GREEN
033601000,36,10,0,0.0,GREEN
033601100,36,11,0,0.0,GREEN
033601200,36,12,0,0.0,GREEN
033601300,36,13,0,0.0,GREEN
033601400,36,14,0,0.0,GREEN
033601500,36,15,0,0.0,GREEN
033601600,36,16,0,0.0,GREEN
033601700,36,17,0,0.0,GREEN
033601800,36,18,0,0.0,GREEN
033601900,36,19,0,0.0,GREEN
033602000,36,20,0,0.0,GREEN
033602100,36,21,0,0.0,GREEN
033602200,36,22,0,0.0,GREEN
033602300,36,23,0,0.0,GREEN
033602400,36,24,0,0.0,GREEN
033602500,36,25,0,0.0,GREEN
033305900,33,59,0,0.0,GREEN
033306000,33,60,0,0.0,GREEN
033306100,33,61,0,0.0,GREEN
033306200,33,62,0,0.0,GREEN
033306300,33,63,0,0.0,GREEN
033306400,33,64,0,0.0,GREEN
033306500,33,65,0,0.0,GREEN
033306600,33,66,0,0.0,GREEN
033306700,33,67,0,0.0,GREEN
033306800,33,68,0,0.0,GREEN
033306900,33,69,0,0.0,GREEN
033307000,33,70,0,0.0,GREEN
033307100,33,71,0,0.0,GREEN
033307200,33,72,0,0.0,GREEN
033307300,33,73,0,0.0,GREEN
033300101,33,1,1,0.0,GREEN
033300201,33,2,1,0.0,GREEN
033300301,33,3,1,0.0,GREEN
033300401,33,4,1,0.0,GREEN
033300501,33,5,1,0.0,GREEN
033300601,33,6,1,0.0,GREEN
033300701,33,7,1,0.0,GREEN
033300801,33,8,1,0.0,GREEN
033300901,33,9,1,0.0,GREEN
033301001,33,10,1,0.0,GREEN
033301101,33,11,1,0.0,GREEN
033301201,33,12,1,0.0,GREEN
033301301,33,13,1,0.0,GREEN
033301401,33,14,1,0.0,GREEN
033301501,33,15,1,0.0,GREEN
033301601,33,16,1,0.0,GREEN
033301701,33,17,1,0.0,GREEN
033301801,33,18,1,0.0,GREEN
033301901,33,19,1,0.0,GREEN
033302001,33,20,1,0.0,GREEN
033302101,33,21,1,0.0,GREEN
033302201,33,22,1,0.0,GREEN
033302301,33,23,1,0.0,GREEN
033302401,33,24,1,0.0,GREEN
033302501,33,25,1,0.0,GREEN
033302601,33,26,1,0.0,GREEN
033302701,33,27,1,0.0,GREEN
033302801,33,28,1,0.0,GREEN
033302901,33,29,1,0.0,GREEN
033303001,33,30,1,0.0,GREEN
033303101,33,31,1,0.0,GREEN
033303201,33,32,1,0.0,GREEN
033303301,33,33,1,0.0,GREEN
033303401,33,34,1,0.0,GREEN
033303501,33,35,1,0.0,GREEN
033303601,33,36,1,0.0,GREEN
033303701,33,37,1,0.0,GREEN
033303801,33,38,1,0.0,GREEN
033303901,33,39,1,0.0,GREEN
033304001,33,40,1,0.0,GREEN
033304101,33,41,1,0.0,GREEN
033304201,33,42,1,0.0,GREEN
033304301,33,43,1,0.0,GREEN
033304401,33,44,1,0.0,GREEN
033304501,33,45,1,0.0,GREEN
033304601,33,46,1,0.0,GREEN
033304701,33,47,1,0.0,GREEN
033304801,33,48,1,0.0,GREEN
033304901,33,49,1,0.0,GREEN
033305001,33,50,1,0.0,GREEN
033305101,33,51,1,0.0,GREEN
033305201,33,52,1,0.0,GREEN
033305301,33,53,1,0.0,GREEN
033305401,33,54,1,0.0,GREEN
033305501,33,55,1,0.0,GREEN
033305601,33,56,1,0.0,GREEN
033305701,33,57,1,0.0,GREEN
033305801,33,58,1,0.0,GREEN
033305901,33,59,1,0.0,GREEN
033306001,33,60,1,0.0,GREEN
033306101,33,61,1,0.0,GREEN
033306201,33,62,1,0.0,GREEN
033306301,33,63,1,0.0,GREEN
033306401,33,64,1,0.0,GREEN
033306501,33,65,1,0.0,GREEN
033306601,33,66,1,0.0,GREEN
033306701,33,67,1,0.0,GREEN
033306801,33,68,1,0.0,GREEN
033306901,33,69,1,0.0,GREEN
033307001,33,70,1,0.0,GREEN
033307101,33,71,1,0.0,GREEN
033307201,33,72,1,0.0,GREEN
033307301,33,73,1,0.0,GREEN
033300102,33,1,2,0.0,GREEN
033300202,33,2,2,0.0,GREEN
033300302,33,3,2,0.0,GREEN
033300402,33,4,2,0.0,GREEN
033300502,33,5,2,0.0,GREEN
033300602,33,6,2,0.0,GREEN
033300702,33,7,2,0.0,GREEN
033300802,33,8,2,0.0,GREEN
033300902,33,9,2,0.0,GREEN
033301002,33,10,2,0.0,GREEN
033301102,33,11,2,0.0,GREEN
033301202,33,12,2,0.0,GREEN
033301302,33,13,2,0.0,GREEN
033301402,33,14,2,0.0,GREEN
033301502,33,15,2,0.0,GREEN
033301602,33,16,2,0.0,GREEN
033301702,33,17,2,0.0,GREEN
033301802,33,18,2,0.0,GREEN
033301902,33,19,2,0.0,GREEN
033302002,33,20,2,0.0,GREEN
033302102,33,21,2,0.0,GREEN
033302202,33,22,2,0.0,GREEN
033302302,33,23,2,0.0,GREEN
033302402,33,24,2,0.0,GREEN
033302502,33,25,2,0.0,GREEN
033302602,33,26,2,0.0,GREEN
033302702,33,27,2,0.0,GREEN
033302802,33,28,2,0.0,GREEN
033302902,33,29,2,0.0,GREEN
033303002,33,30,2,0.0,GREEN
033303102,33,31,2,0.0,GREEN
033303202,33,32,2,0.0,GREEN
033303302,33,33,2,0.0,GREEN
033303402,33,34,2,0.0,GREEN
033303502,33,35,2,0.0,GREEN
033303602,33,36,2,0.0,GREEN
033303702,33,37,2,0.0,GREEN
033303802,33,38,2,0.0,GREEN
033303902,33,39,2,0.0,GREEN
033304002,33,40,2,0.0,GREEN
033304102,33,41,2,0.0,GREEN
033304202,33,42,2,0.0,GREEN
033304302,33,43,2,0.0,GREEN
033304402,33,44,2,0.0,GREEN
033304502,33,45,2,0.0,GREEN
033304602,33,46,2,0.0,GREEN
033304702,33,47,2,0.0,GREEN
033304802,33,48,2,0.0,GREEN
033304902,33,49,2,0.0,GREEN
033305002,33,50,2,0.0,GREEN
033305102,33,51,2,0.0,GREEN
033305202,33,52,2,0.0,GREEN
033305302,33,53,2,0.0,GREEN
033305402,33,54,2,0.0,GREEN
033305502,33,55,2,0.0,GREEN
033305602,33,56,2,0.0,GREEN
033305702,33,57,2,0.0,GREEN
033305802,33,58,2,0.0,GREEN
033305902,33,59,2,0.0,GREEN
033306002,33,60,2,0.0,GREEN
033306102,33,61,2,0.0,GREEN
033306202,33,62,2,0.0,GREEN
033306302,33,63,2,0.0,GREEN
033306402,33,64,2,0.0,GREEN
033306502,33,65,2,0.0,GREEN
033306602,33,66,2,0.0,GREEN
033306702,33,67,2,0.0,GREEN
033306802,33,68,2,0.0,GREEN
033306902,33,69,2,0.0,GREEN
033307002,33,70,2,0.0,GREEN
033307102,33,71,2,0.0,GREEN
033307202,33,72,2,0.0,GREEN
033307302,33,73,2,0.0,GREEN
033300103,33,1,3,0.0,GREEN
033300203,33,2,3,0.0,GREEN
033300303,33,3,3,0.0,GREEN
033300403,33,4,3,0.0,GREEN
033300503,33,5,3,0.0,GREEN
033300603,33,6,3,0.0,GREEN
033300703,33,7,3,0.0,GREEN
033300803,33,8,3,0.0,GREEN
033300903,33,9,3,0.0,GREEN
033301003,33,10,3,0.0,GREEN
033301103,33,11,3,0.0,GREEN
033301203,33,12,3,0.0,GREEN
033301303,33,13,3,0.0,GREEN
033301403,33,14,3,0.0,GREEN
033301503,33,15,3,0.0,GREEN
033301603,33,16,3,0.0,GREEN
033301703,33,17,3,0.0,GREEN
033301803,33,18,3,0.0,GREEN
033301903,33,19,3,0.0,GREEN
033302003,33,20,3,0.0,GREEN
033302103,33,21,3,0.0,GREEN
033302203,33,22,3,0.0,GREEN
033302303,33,23,3,0.0,GREEN
033302403,33,24,3,0.0,GREEN
033302503,33,25,3,0.0,GREEN
033302603,33,26,3,0.0,GREEN
033302703,33,27,3,0.0,GREEN
033302803,33,28,3,0.0,GREEN
033302903,33,29,3,0.0,GREEN
033303003,33,30,3,0.0,GREEN
033303103,33,31,3,0.0,GREEN
033303203,33,32,3,0.0,GREEN
033303303,33,33,3,0.0,GREEN
033303403,33,34,3,0.0,GREEN
033303503,33,35,3,0.0,GREEN
033303603,33,36,3,0.0,GREEN
033303703,33,37,3,0.0,GREEN
033303803,33,38,3,0.0,GREEN
033303903,33,39,3,0.0,GREEN
033304003,33,40,3,0.0,GREEN
033304103,33,41,3,0.0,GREEN
033304203,33,42,3,0.0,GREEN
033304303,33,43,3,0.0,GREEN
033304403,33,44,3,0.0,GREEN
033304503,33,45,3,0.0,GREEN
033304603,33,46,3,0.0,GREEN
033304703,33,47,3,0.0,GREEN
033304803,33,48,3,0.0,GREEN
033304903,33,49,3,0.0,GREEN
033305003,33,50,3,0.0,GREEN
033305103,33,51,3,0.0,GREEN
033305203,33,52,3,0.0,GREEN
033305303,33,53,3,0.0,GREEN
033305403,33,54,3,0.0,GREEN
033305503,33,55,3,0.0,GREEN
033305603,33,56,3,0.0,GREEN
033305703,33,57,3,0.0,GREEN
033305803,33,58,3,0.0,GREEN
033305903,33,59,3,0.0,GREEN
033306003,33,60,3,0.0,GREEN
033306103,33,61,3,0.0,GREEN
033306203,33,62,3,0.0,GREEN
033306303,33,63,3,0.0,GREEN
033306403,33,64,3,0.0,GREEN
033306503,33,65,3,0.0,GREEN
033306603,33,66,3,0.0,GREEN
033306703,33,67,3,0.0,GREEN
033306803,33,68,3,0.0,GREEN
033306903,33,69,3,0.0,GREEN
033307003,33,70,3,0.0,GREEN
033307103,33,71,3,0.0,GREEN
033307203,33,72,3,0.0,GREEN
033307303,33,73,3,0.0,GREEN
033400100,34,1,0,0.0,GREEN
033400200,34,2,0,0.0,GREEN
033400300,34,3,0,0.0,GREEN
033400400,34,4,0,0.0,GREEN
033400500,34,5,0,0.0,GREEN
033400600,34,6,0,0.0,GREEN
033400700,34,7,0,0.0,GREEN
033400800,34,8,0,0.0,GREEN
033400900,34,9,0,0.0,GREEN
033401000,34,10,0,0.0,GREEN
033401100,34,11,0,0.0,GREEN
033401200,34,12,0,0.0,GREEN
033401300,34,13,0,0.0,GREEN
033401400,34,14,0,0.0,GREEN
033401500,34,15,0,0.0,GREEN
033401600,34,16,0,0.0,GREEN
033401700,34,17,0,0.0,GREEN
033401800,34,18,0,0.0,GREEN
033401900,34,19,0,0.0,GREEN
033402000,34,20,0,0.0,GREEN
033402100,34,21,0,0.0,GREEN
033402200,34,22,0,0.0,GREEN
033402300,34,23,0,0.0,GREEN
033402400,34,24,0,0.0,GREEN
033402500,34,25,0,0.0,GREEN
033402600,34,26,0,0.0,GREEN
033402700,34,27,0,0.0,GREEN
033402800,34,28,0,0.0,GREEN
033402900,34,29,0,0.0,GREEN
033403000,34,30,0,0.0,GREEN
033403100,34,31,0,0.0,GREEN
033403200,34,32,0,0.0,GREEN
033403300,34,33,0,0.0,GREEN
033403400,34,34,0,0.0,GREEN
033403500,34,35,0,0.0,GREEN
033403600,34,36,0,0.0,GREEN
033403700,34,37,0,0.0,GREEN
033403800,34,38,0,0.0,GREEN
033403900,34,39,0,0.0,GREEN
033404000,34,40,0,0.0,GREEN
033404100,34,41,0,0.0,GREEN
033404200,34,42,0,0.0,GREEN
033404300,34,43,0,0.0,GREEN
033404400,34,44,0,0.0,GREEN
033404500,34,45,0,0.0,GREEN
033404600,34,46,0,0.0,GREEN
033404700,34,47,0,0.0,GREEN
033404800,34,48,0,0.0,GREEN
033404900,34,49,0,0.0,GREEN
033405000,34,50,0,0.0,GREEN
033405100,34,51,0,0.0,GREEN
033405200,34,52,0,0.0,GREEN
033405300,34,53,0,0.0,GREEN
033405400,34,54,0,0.0,GREEN
033405500,34,55,0,0.0,GREEN
033405600,34,56,0,0.0,GREEN
033405700,34,57,0,0.0,GREEN
033405800,34,58,0,0.0,GREEN
033405900,34,59,0,0.0,GREEN
033406000,34,60,0,0.0,GREEN
033406100,34,61,0,0.0,GREEN
033406200,34,62,0,0.0,GREEN
033406300,34,63,0,0.0,GREEN
033406400,34,64,0,0.0,GREEN
033406500,34,65,0,0.0,GREEN
033406600,34,66,0,0.0,GREEN
033406700,34,67,0,0.0,GREEN
033406800,34,68,0,0.0,GREEN
033406900,34,69,0,0.0,GREEN
033407000,34,70,0,0.0,GREEN
033407100,34,71,0,0.0,GREEN
033407200,34,72,0,0.0,GREEN
033407300,34,73,0,0.0,GREEN
033400101,34,1,1,0.0,GREEN
033400201,34,2,1,0.0,GREEN
033400301,34,3,1,0.0,GREEN
033400401,34,4,1,0.0,GREEN
033400501,34,5,1,0.0,GREEN
033400601,34,6,1,0.0,GREEN
033400701,34,7,1,0.0,GREEN
033400801,34,8,1,0.0,GREEN
033400901,34,9,1,0.0,GREEN
033401001,34,10,1,0.0,GREEN
033401101,34,11,1,0.0,GREEN
033401201,34,12,1,0.0,GREEN
033401301,34,13,1,0.0,GREEN
033401401,34,14,1,0.0,GREEN
033401501,34,15,1,0.0,GREEN
033401601,34,16,1,0.0,GREEN
033401701,34,17,1,0.0,GREEN
033401801,34,18,1,0.0,GREEN
033401901,34,19,1,0.0,GREEN
033402001,34,20,1,0.0,GREEN
033402101,34,21,1,0.0,GREEN
033402201,34,22,1,0.0,GREEN
033402301,34,23,1,0.0,GREEN
033402401,34,24,1,0.0,GREEN
033402501,34,25,1,0.0,GREEN
033402601,34,26,1,0.0,GREEN
033402701,34,27,1,0.0,GREEN
033402801,34,28,1,0.0,GREEN
033402901,34,29,1,0.0,GREEN
033403001,34,30,1,0.0,GREEN
033403101,34,31,1,0.0,GREEN
033403201,34,32,1,0.0,GREEN
033403301,34,33,1,0.0,GREEN
033403401,34,34,1,0.0,GREEN
033403501,34,35,1,0.0,GREEN
033403601,34,36,1,0.0,GREEN
033403701,34,37,1,0.0,GREEN
033403801,34,38,1,0.0,GREEN
033403901,34,39,1,0.0,GREEN
033404001,34,40,1,0.0,GREEN
033404101,34,41,1,0.0,GREEN
033404201,34,42,1,0.0,GREEN
033404301,34,43,1,0.0,GREEN
033404401,34,44,1,0.0,GREEN
033404501,34,45,1,0.0,GREEN
033404601,34,46,1,0.0,GREEN
033404701,34,47,1,0.0,GREEN
033404801,34,48,1,0.0,GREEN
033404901,34,49,1,0.0,GREEN
033405001,34,50,1,0.0,GREEN
033405101,34,51,1,0.0,GREEN
033405201,34,52,1,0.0,GREEN
033405301,34,53,1,0.0,GREEN
033405401,34,54,1,0.0,GREEN
033405501,34,55,1,0.0,GREEN
033405601,34,56,1,0.0,GREEN
033405701,34,57,1,0.0,GREEN
033405801,34,58,1,0.0,GREEN
033405901,34,59,1,0.0,GREEN
033406001,34,60,1,0.0,GREEN
033406101,34,61,1,0.0,GREEN
033406201,34,62,1,0.0,GREEN
033406301,34,63,1,0.0,GREEN
033406401,34,64,1,0.0,GREEN
033406501,34,65,1,0.0,GREEN
033406601,34,66,1,0.0,GREEN
033406701,34,67,1,0.0,GREEN
033406801,34,68,1,0.0,GREEN
033406901,34,69,1,0.0,GREEN
033407001,34,70,1,0.0,GREEN
033407101,34,71,1,0.0,GREEN
033407201,34,72,1,0.0,GREEN
033407301,34,73,1,0.0,GREEN
033400102,34,1,2,0.0,GREEN
033400202,34,2,2,0.0,GREEN
033400302,34,3,2,0.0,GREEN
033400402,34,4,2,0.0,GREEN
033400502,34,5,2,0.0,GREEN
033400602,34,6,2,0.0,GREEN
033400702,34,7,2,0.0,GREEN
033400802,34,8,2,0.0,GREEN
033400902,34,9,2,0.0,GREEN
033401002,34,10,2,0.0,GREEN
033401102,34,11,2,0.0,GREEN
033401202,34,12,2,0.0,GREEN
033401302,34,13,2,0.0,GREEN
033401402,34,14,2,0.0,GREEN
033401502,34,15,2,0.0,GREEN
033401602,34,16,2,0.0,GREEN
033401702,34,17,2,0.0,GREEN
033401802,34,18,2,0.0,GREEN
033401902,34,19,2,0.0,GREEN
033402002,34,20,2,0.0,GREEN
033402102,34,21,2,0.0,GREEN
033402202,34,22,2,0.0,GREEN
033402302,34,23,2,0.0,GREEN
033402402,34,24,2,0.0,GREEN
033402502,34,25,2,0.0,GREEN
033402602,34,26,2,0.0,GREEN
033402702,34,27,2,0.0,GREEN
033402802,34,28,2,0.0,GREEN
033402902,34,29,2,0.0,GREEN
033403002,34,30,2,0.0,GREEN
033403102,34,31,2,0.0,GREEN
033403202,34,32,2,0.0,GREEN
033403302,34,33,2,0.0,GREEN
033403402,34,34,2,0.0,GREEN
033403502,34,35,2,0.0,GREEN
033403602,34,36,2,0.0,GREEN
033403702,34,37,2,0.0,GREEN
033403802,34,38,2,0.0,GREEN
033403902,34,39,2,0.0,GREEN
033404002,34,40,2,0.0,GREEN
033404102,34,41,2,0.0,GREEN
033404202,34,42,2,0.0,GREEN
033404302,34,43,2,0.0,GREEN
033404402,34,44,2,0.0,GREEN
033404502,34,45,2,0.0,GREEN
033404602,34,46,2,0.0,GREEN
033404702,34,47,2,0.0,GREEN
033404802,34,48,2,0.0,GREEN
033404902,34,49,2,0.0,GREEN
033405002,34,50,2,0.0,GREEN
033405102,34,51,2,0.0,GREEN
033405202,34,52,2,0.0,GREEN
033405302,34,53,2,0.0,GREEN
033405402,34,54,2,0.0,GREEN
033405502,34,55,2,0.0,GREEN
033405602,34,56,2,0.0,GREEN
033405702,34,57,2,0.0,GREEN
033405802,34,58,2,0.0,GREEN
033405902,34,59,2,0.0,GREEN
033406002,34,60,2,0.0,GREEN
033406102,34,61,2,0.0,GREEN
033406202,34,62,2,0.0,GREEN
033406302,34,63,2,0.0,GREEN
033406402,34,64,2,0.0,GREEN
033406502,34,65,2,0.0,GREEN
033406602,34,66,2,0.0,GREEN
033406702,34,67,2,0.0,GREEN
033406802,34,68,2,0.0,GREEN
033406902,34,69,2,0.0,GREEN
033407002,34,70,2,0.0,GREEN
033407102,34,71,2,0.0,GREEN
033407202,34,72,2,0.0,GREEN
033407302,34,73,2,0.0,GREEN
033400103,34,1,3,0.0,GREEN
033400203,34,2,3,0.0,GREEN
033400303,34,3,3,0.0,GREEN
033400403,34,4,3,0.0,GREEN
033400503,34,5,3,0.0,GREEN
033400603,34,6,3,0.0,GREEN
033400703,34,7,3,0.0,GREEN
033400803,34,8,3,0.0,GREEN
033400903,34,9,3,0.0,GREEN
033401003,34,10,3,0.0,GREEN
033401103,34,11,3,0.0,GREEN
033401203,34,12,3,0.0,GREEN
033401303,34,13,3,0.0,GREEN
033401403,34,14,3,0.0,GREEN
033401503,34,15,3,0.0,GREEN
033401603,34,16,3,0.0,GREEN
033401703,34,17,3,0.0,GREEN
033401803,34,18,3,0.0,GREEN
033401903,34,19,3,0.0,GREEN
033402003,34,20,3,0.0,GREEN
033402103,34,21,3,0.0,GREEN
033402203,34,22,3,0.0,GREEN
033402303,34,23,3,0.0,GREEN
033402403,34,24,3,0.0,GREEN
033402503,34,25,3,0.0,GREEN
033402603,34,26,3,0.0,GREEN
033402703,34,27,3,0.0,GREEN
033402803,34,28,3,0.0,GREEN
033402903,34,29,3,0.0,GREEN
033403003,34,30,3,0.0,GREEN
033403103,34,31,3,0.0,GREEN
033403203,34,32,3,0.0,GREEN
033403303,34,33,3,0.0,GREEN
033403403,34,34,3,0.0,GREEN
033403503,34,35,3,0.0,GREEN
033403603,34,36,3,0.0,GREEN
033403703,34,37,3,0.0,GREEN
033403803,34,38,3,0.0,GREEN
033403903,34,39,3,0.0,GREEN
033404003,34,40,3,0.0,GREEN
033404103,34,41,3,0.0,GREEN
033404203,34,42,3,0.0,GREEN
033404303,34,43,3,0.0,GREEN
033404403,34,44,3,0.0,GREEN
033404503,34,45,3,0.0,GREEN
033404603,34,46,3,0.0,GREEN
033404703,34,47,3,0.0,GREEN
033404803,34,48,3,0.0,GREEN
033404903,34,49,3,0.0,GREEN
033405003,34,50,3,0.0,GREEN
033405103,34,51,3,0.0,GREEN
033405203,34,52,3,0.0,GREEN
033405303,34,53,3,0.0,GREEN
033405403,34,54,3,0.0,GREEN
033405503,34,55,3,0.0,GREEN
033405603,34,56,3,0.0,GREEN
033405703,34,57,3,0.0,GREEN
033405803,34,58,3,0.0,GREEN
033405903,34,59,3,0.0,GREEN
033406003,34,60,3,0.0,GREEN
033406103,34,61,3,0.0,GREEN
033406203,34,62,3,0.0,GREEN
033406303,34,63,3,0.0,GREEN
033406403,34,64,3,0.0,GREEN
033406503,34,65,3,0.0,GREEN
033406603,34,66,3,0.0,GREEN
033406703,34,67,3,0.0,GREEN
033406803,34,68,3,0.0,GREEN
033406903,34,69,3,0.0,GREEN
033407003,34,70,3,0.0,GREEN
033407103,34,71,3,0.0,GREEN
033407203,34,72,3,0.0,GREEN
033407303,34,73,3,0.0,GREEN
033500100,35,1,0,0.0,GREEN
033500200,35,2,0,0.0,GREEN
033500300,35,3,0,0.0,GREEN
033500400,35,4,0,0.0,GREEN
033500500,35,5,0,0.0,GREEN
033500600,35,6,0,0.0,GREEN
033500700,35,7,0,0.0,GREEN
033500800,35,8,0,0.0,GREEN
033500900,35,9,0,0.0,GREEN
033501000,35,10,0,0.0,GREEN
033501100,35,11,0,0.0,GREEN
033501200,35,12,0,0.0,GREEN
033501300,35,13,0,0.0,GREEN
033501400,35,14,0,0.0,GREEN
033501500,35,15,0,0.0,GREEN
033501600,35,16,0,0.0,GREEN
033501700,35,17,0,0.0,GREEN
033501800,35,18,0,0.0,GREEN
033501900,35,19,0,0.0,GREEN
033502000,35,20,0,0.0,GREEN
033502100,35,21,0,0.0,GREEN
033502200,35,22,0,0.0,GREEN
033502300,35,23,0,0.0,GREEN
033502400,35,24,0,0.0,GREEN
033502500,35,25,0,0.0,GREEN
033502600,35,26,0,0.0,GREEN
033502700,35,27,0,0.0,GREEN
033502800,35,28,0,0.0,GREEN
033502900,35,29,0,0.0,GREEN
033503000,35,30,0,0.0,GREEN
033503100,35,31,0,0.0,GREEN
033503200,35,32,0,0.0,GREEN
033503300,35,33,0,0.0,GREEN
033503400,35,34,0,0.0,GREEN
033503500,35,35,0,0.0,GREEN
033503600,35,36,0,0.0,GREEN
033503700,35,37,0,0.0,GREEN
034402805,44,28,5,0.0,GREEN
034809713,48,97,13,0.0,GREEN
034814713,48,147,13,0.0,GREEN
034403503,44,35,3,0.0,GREEN
034402000,44,20,0,0.0,GREEN
034405701,44,57,1,0.0,GREEN
034401100,44,11,0,0.0,GREEN
034406001,44,60,1,0.0,GREEN
034107200,41,72,0,0.0,GREEN
034203000,42,30,0,0.0,GREEN
034803311,48,33,11,0.0,GREEN
034802710,48,27,10,0.0,GREEN
034801306,48,13,6,0.0,GREEN
034404500,44,45,0,0.0,GREEN
034813212,48,132,12,0.0,GREEN
034807412,48,74,12,0.0,GREEN
034400000,44,0,0,0.0,GREEN
034500000,45,0,0,0.0,GREEN
034600000,46,0,0,0.0,GREEN
034700000,47,0,0,0.0,GREEN
