PLATZ_ID,HALLE,REGAL,FACH,EBENE,ANZ_PICKS,CUMULATIVE_%,ABC_CALC,ABC_KLASSE,ARTIKELNR,ARTBEZ1
034801700,4806.0,48,17,0,457.0,69.87813363805243,A,B,,
034503100,4510.0,45,31,0,456.0,69.9751670954439,A,A,,
030301801,306.0,03,18,1,456.0,70.07220055283535,A,C,,
034603700,4612.0,46,37,0,456.0,70.16923401022682,A,A,,
034603000,4610.0,46,30,0,456.0,70.26626746761828,A,A,,
030302801,309.0,03,28,1,453.0,70.36266254700058,A,C,000000000000143265,LS Eor M8/M10 NW500 vz
031905000,1917.0,19,50,0,453.0,70.45905762638289,A,C,01121300ET0001,Zyl.-kopfschraubensatz
030201600,205.0,02,16,0,453.0,70.55545270576519,A,C,000000000000151189,Eg-SchiPr fMPRSysS B32 20m/R
032001300,2004.0,20,13,0,452.0,70.65163499247777,A,B,,
030503300,511.0,05,33,0,452.0,70.74781727919036,A,C,,
030401901,406.0,04,19,1,447.0,70.84293560255436,A,C,000000000000114554,Halteklammer sA M10/12 38/40-40/120 fvz
034601000,4603.0,46,10,0,446.0,70.93784113324865,A,A,,
030300701,302.0,03,7,1,446.0,71.03274666394293,A,C,,
034600600,4602.0,46,6,0,445.0,71.12743940196748,A,A,,
034603200,4611.0,46,32,0,444.0,71.22191934732233,A,A,,
030402900,410.0,04,29,0,442.0,71.31597370733773,A,C,,
030402101,407.0,04,21,1,442.0,71.41002806735314,A,C,000000000000105447,6KtMu M12 vz DIN934
030401201,404.0,04,12,1,442.0,71.50408242736854,A,C,,
034601100,4604.0,46,11,0,437.0,71.59707282403535,A,A,,
034602800,4609.0,46,28,0,436.0,71.68985042803246,A,A,,
030403401,411.0,04,34,1,436.0,71.78262803202955,A,C,,
030301301,304.0,03,13,1,435.0,71.87519284335693,A,C,000000000000120413,PHONOLYT-BauS fAbwRohr dpl DN70 vz dB40
030401801,406.0,04,18,1,435.0,71.96775765468432,A,C,,
030403000,410.0,04,30,0,435.0,72.0603224660117,A,C,000000000000119536,OptJ M8/M10 74-80 vz
030202800,209.0,02,28,0,429.0,72.15161052132076,A,C,000000000000174071,LS Typ C Esw M8/M10 NW315 vz
032000900,2003.0,20,9,0,429.0,72.24289857662983,A,B,,
030302800,309.0,03,28,0,428.0,72.33397383926918,A,C,000000000000116573,LuftKVbd 30x3 M8 KlSt25 vz
030501700,506.0,05,17,0,427.0,72.42483630923881,A,C,,
030302201,307.0,03,22,1,426.0,72.51548598653874,A,C,000000000000166150,"SchiK MPR-BV 150 41/41/2,5 vz VdS"
030100600,1002.0,01,6,0,424.0,72.60571007849921,A,C,000000000000150933,"SysS MPR 2000 41/41/2,0 vz-send"
032000800,2002.0,20,8,0,424.0,72.6959341704597,A,B,,
030400801,403.0,04,8,1,423.0,72.78594546975046,A,C,,
030303401,311.0,03,34,1,422.0,72.8757439763715,A,C,,
034602200,4607.0,46,22,0,422.0,72.96554248299255,A,A,,
030301201,304.0,03,12,1,421.0,73.05512819694387,A,C,000000000000114978,HamKBef MPC M10x35 38/40 A2
030400901,403.0,04,9,1,421.0,73.14471391089519,A,C,000000000000113190,GwMf M10x40 G4.6 vz
034406800,4423.0,44,68,0,421.0,73.23429962484653,A,C,,
030403001,410.0,04,30,1,417.0,73.32303416811897,A,C,,
030101200,1004.0,01,12,0,417.0,73.41176871139143,A,C,,
034600500,4602.0,46,5,0,416.0,73.50029046199417,A,A,,
034600800,4603.0,46,8,0,416.0,73.5888122125969,A,A,,
034602400,4608.0,46,24,0,415.0,73.67712117052992,A,A,,
030301501,305.0,03,15,1,415.0,73.76543012846294,A,C,,
030303101,310.0,03,31,1,414.0,73.85352629372623,A,C,,
034601800,4606.0,46,18,0,411.0,73.94098408098037,A,A,,
030501801,506.0,05,18,1,411.0,74.02844186823452,A,C,,
032002200,2007.0,20,22,0,410.0,74.11568686281895,A,B,,
034602100,4607.0,46,21,0,407.0,74.20229347939423,A,A,,
030401601,405.0,04,16,1,407.0,74.2889000959695,A,C,000000000000106007,AbschlK fMPCSysS 39/52 s
030102800,1009.0,01,28,0,404.0,74.37486833453562,A,C,,
030202200,207.0,02,22,0,403.0,74.46062378043202,A,C,000000000000151189,Eg-SchiPr fMPRSysS B32 20m/R
031901100,1904.0,19,11,0,403.0,74.54637922632841,A,C,05041000ET0001,Conversionssatz
032505600,2519.0,25,56,0,401.0,74.63170908688538,A,A,01363700ET0001,Conversionssatz
030501101,504.0,05,11,1,401.0,74.71703894744233,A,C,,
030402001,407.0,04,20,1,400.0,74.80215601532959,A,C,,
030101000,1003.0,01,10,0,400.0,74.88727308321683,A,C,,
030302900,310.0,03,29,0,399.0,74.97217735843435,A,C,,
030101400,1005.0,01,14,0,399.0,75.05708163365188,A,C,000000000000107689,Eg-SchiPr fMPCSysS B26 30m/R
034602000,4607.0,46,20,0,397.0,75.14156032352997,A,A,,
030402301,408.0,04,23,1,395.0,75.22561342806863,A,C,,
031903200,1911.0,19,32,0,394.0,75.30945373993757,A,C,02000810ET0001,Dichtung Ölwanne
030402201,407.0,04,22,1,393.0,75.39308125913678,A,C,000000000000151994,Schienenbügel MPR 41/41 vz
030201800,206.0,02,18,0,391.0,75.47628319299656,A,C,,
030402801,409.0,04,28,1,391.0,75.55948512685634,A,C,000000000000170770,"SRS sA Eg M12 3"" 30x3 fvz"
034406700,4422.0,44,67,0,389.0,75.6422614753767,A,C,,
030302901,310.0,03,29,1,389.0,75.72503782389704,A,C,,
032306000,2320.0,23,60,0,389.0,75.80781417241738,A,B,03664200ET0001,MB V/H-Achsensatz
034501100,4504.0,45,11,0,389.0,75.89059052093774,A,A,,
030203100,210.0,02,31,0,388.0,75.97315407678836,A,C,,
034603400,4611.0,46,34,0,387.0,76.05550483996927,A,A,,
030301001,303.0,03,10,1,386.0,76.13764281048047,A,C,,
034601500,4605.0,46,15,0,384.0,76.21935519565221,A,A,,
030401401,405.0,04,14,1,384.0,76.30106758082398,A,C,,
034406900,4423.0,44,69,0,384.0,76.38277996599572,A,C,,
034602500,4608.0,46,25,0,384.0,76.4644923511675,A,A,,
031904100,1914.0,19,41,0,384.0,76.54620473633923,A,C,08644700ET0001,Entrussersatz
031904800,1916.0,19,48,0,384.0,76.627917121511,A,C,04688700ET0001,"ZKD Metall-Lagen 1,25mm"
031902300,1908.0,19,23,0,384.0,76.70962950668276,A,C,00407100ET0001,Zyl.-kopfschraubensatz
034502500,4508.0,45,25,0,383.0,76.7911290991848,A,A,,
034502400,4508.0,45,24,0,381.0,76.8722031063474,A,A,,
034503700,4512.0,45,37,0,380.0,76.95306432084028,A,A,,
034601600,4605.0,46,16,0,379.0,77.03371274266344,A,A,,
030101700,1006.0,01,17,0,379.0,77.11436116448661,A,C,000000000000113131,Grundregal fAktion BHT=1000x2000x500
030500501,502.0,05,5,1,378.0,77.19479679364005,A,C,,
034601700,4606.0,46,17,0,378.0,77.27523242279351,A,A,,
030401101,404.0,04,11,1,378.0,77.35566805194695,A,C,,
030403201,411.0,04,32,1,376.0,77.43567809576096,A,C,,
032103000,2110.0,21,30,0,374.0,77.51526255423553,A,B,01495500ET0001,Zyl.-kopfschraubensatz
030500801,503.0,05,8,1,373.0,77.59463422004039,A,C,,
030503401,511.0,05,34,1,373.0,77.67400588584525,A,C,,
034406600,4422.0,44,66,0,372.0,77.75316475898039,A,C,,
032702300,2708.0,27,23,0,371.0,77.8321108394458,A,A,03843100ET0001,JAGUA Dichtung Nockenwellenverstellung
030401501,405.0,04,15,1,370.0,77.9108441272415,A,C,,
030202700,209.0,02,27,0,370.0,77.9895774150372,A,C,,
030301401,305.0,03,14,1,369.0,78.06809791016319,A,C,,
034502200,4507.0,45,22,0,368.0,78.14640561261945,A,A,,
034407200,4424.0,44,72,0,366.0,78.22428772973629,A,C,,
032107300,2124.0,21,73,0,366.0,78.30216984685312,A,B,00952100ET0001,SCANIA - Ölkühlersatz
030100900,1003.0,01,9,0,365.0,78.37983917130022,A,C,000000000000115101,HamKBef MPC M8x80 38/40 vz
030503001,510.0,05,30,1,364.0,78.45729570307762,A,C,000000000000165821,StlFlansch MPR S+ fSchiMon quer vz
030202900,210.0,02,29,0,362.0,78.53432664951558,A,C,000000000000175964,Big Foot 330
030303201,311.0,03,32,1,361.0,78.61114480328382,A,C,,
030402901,410.0,04,29,1,361.0,78.68796295705206,A,C,,
030403101,410.0,04,31,1,361.0,78.7647811108203,A,C,,
034603300,4611.0,46,33,0,361.0,78.84159926458854,A,A,,
030101300,1004.0,01,13,0,360.0,78.91820462568705,A,C,000000000000138640,Schienenbügel MPT Q100 fvz
030200800,203.0,02,8,0,360.0,78.99480998678557,A,C,000000000000175245,WinkelKon sA mStützst 900/550 fvz
030500701,502.0,05,7,1,357.0,79.07077696987494,A,C,,
030402601,409.0,04,26,1,355.0,79.14631836762487,A,C,,
030401001,403.0,04,10,1,353.0,79.22143418003536,A,C,,
030302001,307.0,03,20,1,353.0,79.29654999244586,A,C,,
030501201,504.0,05,12,1,352.0,79.37145301218663,A,C,000000000000147764,MonWinkel 90° 38/40-40/120 vz vormon
030501601,505.0,05,16,1,351.0,79.4461432392577,A,C,,
032205100,2217.0,22,51,0,350.0,79.52062067365904,A,B,08237200ET0001,ZKD Metall-Lagen
030302301,308.0,03,23,1,350.0,79.59509810806037,A,C,000000000000117968,SchibMu M10 38/24-40/120 vz
030302601,309.0,03,26,1,350.0,79.66957554246171,A,C,000000000000165825,Stlflansch MPR S+ quer 41/21-124 vz
030501301,504.0,05,13,1,349.0,79.74384018419333,A,C,000000000000151532,"SRS Er M8/M10 3/8"" 20x2 vz"
032105500,2118.0,21,55,0,347.0,79.81767924058552,A,B,05283400ET0001,VW Ölkühlersatz
030101900,1006.0,01,19,0,347.0,79.89151829697771,A,C,000000000000170648,"RSchlaufe EHS M12 6""(DN150) vz VdS/FM"
034502700,4509.0,45,27,0,347.0,79.9653573533699,A,A,,
034407100,4424.0,44,71,0,347.0,80.03919640976208,B,C,,
032303500,2312.0,23,35,0,347.0,80.11303546615426,B,B,04741000ET0001,Entrussersatz
032105100,2117.0,21,51,0,347.0,80.18687452254645,B,B,00961800ET0001,VW mech.Getriebesatz
030502701,509.0,05,27,1,347.0,80.26071357893863,B,C,,
032103800,2113.0,21,38,0,346.0,80.3343398426611,B,B,06343000ET0001,Wasserpumpe
031901400,1905.0,19,14,0,346.0,80.40796610638357,B,C,00051010ET0001,Zylinderkopfdichtsatz
030302701,309.0,03,27,1,346.0,80.48159237010604,B,C,000000000000167126,KonWinkel 90° 100x100x4 vz
031901300,1904.0,19,13,0,344.0,80.55479304848907,B,C,08045260ET0001,Entrussersatz
030502001,507.0,05,20,1,340.0,80.62714255619322,B,C,,
030200900,203.0,02,9,0,338.0,80.69906647855795,B,C,000000000000151189,Eg-SchiPr fMPRSysS B32 20m/R
032802300,2808.0,28,23,0,338.0,80.77099040092267,B,A,00304600ET0001,Conversionssatz
031902900,1910.0,19,29,0,338.0,80.8429143232874,B,C,09259400ET0001,ZKD Metall-Lagen
030502101,507.0,05,21,1,336.0,80.91441266031268,B,C,,
032804900,2816.0,28,49,0,335.0,80.98569820466824,B,A,08502500ET0001,Zyl.-kopfschraubensatz
032405200,2417.0,24,52,0,335.0,81.05698374902381,B,A,02067300ET0001,Zyl.-kopfschraubensatz
032701700,2706.0,27,17,0,334.0,81.12805650070966,B,A,01992000ET0001,Raumteiler für Regalsystem
032303700,2312.0,23,37,0,333.0,81.1989164597258,B,B,05974400ET0001,Vollsatz
030502601,509.0,05,26,1,332.0,81.2695636260722,B,C,,
030400501,402.0,04,5,1,332.0,81.34021079241862,B,C,,
034407000,4423.0,44,70,0,332.0,81.41085795876504,B,C,,
030501001,503.0,05,10,1,332.0,81.48150512511145,B,C,,
030201300,204.0,02,13,0,331.0,81.55193949878814,B,C,,
030100100,1001.0,01,1,0,331.0,81.62237387246483,B,C,,
030502401,508.0,05,24,1,331.0,81.69280824614154,B,C,,
030402401,408.0,04,24,1,330.0,81.76302982714851,B,C,,
030102900,1010.0,01,29,0,329.0,81.83303861548578,B,C,,
032704900,2716.0,27,49,0,329.0,81.90304740382304,B,A,05474900ET0001,ZKD Metall-Lagen
030100400,1001.0,01,4,0,329.0,81.97305619216029,B,C,000000000000175964,Big Foot 330
032801900,2806.0,28,19,0,329.0,82.04306498049755,B,A,01476000ET0001,Entrussersatz
032106400,2121.0,21,64,0,328.0,82.1128609761651,B,B,04308300ET0001,Entrussersatz
031904900,1916.0,19,49,0,328.0,82.18265697183263,B,C,0B365200ET0001,Ölwanne
034601900,4606.0,46,19,0,328.0,82.25245296750018,B,A,,
032204200,2214.0,22,42,0,327.0,82.32203617049801,B,B,04299600ET0001,VW Dichtung Ölwanne aut. Getriebe
032703300,2711.0,27,33,0,327.0,82.39161937349581,B,A,01850600ET0001,Dichtung Ölwanne
032305000,2317.0,23,50,0,327.0,82.46120257649365,B,B,01087300ET0001,Entrussersatz
030102400,1008.0,01,24,0,327.0,82.53078577949147,B,C,000000000000150864,"SysS MPR 2000 41/41/2,5 vz-send"
030501401,505.0,05,14,1,327.0,82.60036898248929,B,C,,
032307300,2324.0,23,73,0,326.0,82.6697393928174,B,B,04583900ET0001,Entrussersatz
030201900,206.0,02,19,0,325.0,82.73889701047578,B,C,,
031902500,1908.0,19,25,0,325.0,82.80805462813416,B,C,04251700ET0001,ZKD Metall-Weichst.
030503301,511.0,05,33,1,322.0,82.87657386778339,B,C,,
032604200,2614.0,26,42,0,321.0,82.94488031476291,B,A,00754200ET0001,Zyl.-kopfschraubensatz
030100500,1002.0,01,5,0,320.0,83.01297396907272,B,C,000000000000165831,WinkelVbd MPR S+ 90° 2+2 41/21-124 vz
030501901,506.0,05,19,1,320.0,83.08106762338251,B,C,,
030201200,204.0,02,12,0,319.0,83.14894848502259,B,C,000000000000127493,VorlegeBd skl 12x4 s 20m/R
031903700,1912.0,19,37,0,319.0,83.21682934666266,B,C,00572600ET0001,Zyl.-kopfschraubensatz
030502501,508.0,05,25,1,318.0,83.28449741563303,B,C,,
032403900,2413.0,24,39,0,318.0,83.35216548460339,B,A,0B790500ET0001,Entrussersatz
031901600,1905.0,19,16,0,318.0,83.41983355357374,B,C,04788800ET0001,Entrussersatz
030500601,502.0,05,6,1,317.0,83.48728882987439,B,C,,
032104400,2115.0,21,44,0,316.0,83.55453131350531,B,B,01087700ET0001,Entrussersatz
032204500,2215.0,22,45,0,316.0,83.62177379713623,B,B,04737300ET0001,Dichtung Ventildeckel
030101600,1005.0,01,16,0,314.0,83.68859069542772,B,C,,
030502201,507.0,05,22,1,314.0,83.75540759371921,B,C,,
030101800,1006.0,01,18,0,313.0,83.82201169934098,B,C,,
030501501,505.0,05,15,1,313.0,83.88861580496275,B,C,000000000000165679,SchnellBef MPR S+ M10 41/21-124 vz
032701500,2705.0,27,15,0,313.0,83.95521991058452,B,A,09159200ET0001,Conversionssatz
031903100,1910.0,19,31,0,313.0,84.0218240162063,B,C,02207500ET0001,VW Dichtung Ölwanne
030302101,307.0,03,21,1,313.0,84.08842812182806,B,C,000000000000105789,6KtSchr M8x45 G8.8 vz DIN933
032603000,2610.0,26,30,0,312.0,84.15481943478011,B,A,02071400ET0001,"JAGUA ZKD Metall 1,50mm"
030500901,503.0,05,9,1,310.0,84.22078516239273,B,C,,
032504900,2516.0,25,49,0,309.0,84.28653809733562,B,A,03665000ET0001,BMW Ansaugkrümmersatz
032703400,2711.0,27,34,0,309.0,84.35229103227852,B,A,07962800ET0001,"BMW ZKD Metall-Lagen 0,7mm"
032407300,2424.0,24,73,0,309.0,84.41804396722141,B,A,08883890ET0001,Conversionssatz
032501500,2505.0,25,15,0,309.0,84.48379690216431,B,A,02444210ET0001,ZKD Metall-Lagen
030503101,510.0,05,31,1,308.0,84.5493370444375,B,C,000000000000118808,MonWinkel 90° 38/24-40/120 vz
032704800,2716.0,27,48,0,307.0,84.61466439404094,B,A,05893610ET0001,ZKD Metall-Lagen
032805900,2820.0,28,59,0,306.0,84.6797789509747,B,A,05474900ET0001,ZKD Metall-Lagen
032703200,2711.0,27,32,0,306.0,84.74489350790844,B,A,06153110ET0001,Conversionssatz
030400701,402.0,04,7,1,306.0,84.81000806484218,B,C,,
032705500,2718.0,27,55,0,305.0,84.8749098291062,B,A,01569800ET0001,ZKD Metall-Lagen
032406200,2421.0,24,62,0,304.0,84.93959880070051,B,A,01647200ET0001,ZKD Metall
032303000,2310.0,23,30,0,303.0,85.0040749796251,B,B,C500242,Ellipse POS
030102600,1009.0,01,26,0,303.0,85.06855115854968,B,C,,
032304300,2314.0,23,43,0,303.0,85.13302733747427,B,B,00056100ET0001,Zyl.-kopfschraubensatz
032105300,2118.0,21,53,0,303.0,85.19750351639887,B,B,08225200ET0001,Entrussersatz
030401701,406.0,04,17,1,302.0,85.26176690265373,B,C,,
034603600,4612.0,46,36,0,302.0,85.32603028890861,B,A,,
030502901,510.0,05,29,1,301.0,85.39008088249376,B,C,,
030502801,509.0,05,28,1,301.0,85.45413147607891,B,C,000000000000113549,GwStange M16x1000 G4.8 vz DIN976
030401301,404.0,04,13,1,300.0,85.51796927699435,B,C,000000000000148476,"SRS-J oE M8/M10 2"" vz"
032504800,2516.0,25,48,0,300.0,85.58180707790977,B,A,04293900ET0001,BMW Ölwannensatz
032805400,2818.0,28,54,0,299.0,85.6454320861555,B,A,05281100ET0001,ZKD Metall-Lagen RH
032605000,2617.0,26,50,0,298.0,85.70884430173149,B,A,04454700ET0001,Entrussersatz
032601000,2603.0,26,10,0,298.0,85.77225651730748,B,A,05310600ET0001,Zyl.-kopfschraubensatz
030101500,1005.0,01,15,0,298.0,85.83566873288349,B,C,,
032803000,2810.0,28,30,0,298.0,85.89908094845948,B,A,04268900ET0001,Zyl.-kopfschraubensatz
032601500,2605.0,26,15,0,297.0,85.96228037136576,B,A,00254810ET0001,FORD Dichtung Ölwanne
032803700,2812.0,28,37,0,297.0,86.02547979427204,B,A,07209000ET0001,Vollsatz
032705100,2717.0,27,51,0,296.0,86.08846642450861,B,A,04293900ET0001,BMW Ölwannensatz
032506000,2520.0,25,60,0,295.0,86.15124026207546,B,A,08356500ET0001,Ventildeckel VW EA390 3.6 V6 FSI
032705200,2717.0,27,52,0,295.0,86.2140140996423,B,A,01401400ET0001,Vollsatz
032508000,2526.0,25,80,0,295.0,86.27678793720915,B,A,C500218,Modellauto Dodge
032500900,2503.0,25,9,0,295.0,86.33956177477599,B,A,C500177,T-Shirts Größe M
032106800,2123.0,21,68,0,294.0,86.40212281967311,B,B,09661400ET0001,Zyl.-kopfschraubensatz
032600800,2603.0,26,8,0,293.0,86.46447107190052,B,A,00468520ET0001,Dichtung Ansaugkrümmer
034406500,4422.0,44,65,0,292.0,86.5266065314582,B,C,,
032600900,2603.0,26,9,0,292.0,86.5887419910159,B,A,00827340ET0001,ZKD Metall-Elastomer
032304200,2314.0,23,42,0,291.0,86.65066465790386,B,B,05357400ET0001,ZKD Metall-Lagen
032705000,2717.0,27,50,0,291.0,86.71258732479184,B,A,02448910ET0001,Entrussersatz
032603500,2612.0,26,35,0,290.0,86.77429719901009,B,A,09672800ET0001,MB Dichtung Wasserpumpe
032306500,2322.0,23,65,0,290.0,86.83600707322834,B,B,00961800ET0001,VW mech.Getriebesatz
032407100,2424.0,24,71,0,289.0,86.89750415477687,B,A,08067100ET0001,Zyl.-kopfschraubensatz
032103100,2110.0,21,31,0,289.0,86.9590012363254,B,B,00085600ET0001,Zylinderkopfhaubensatz
031900500,1902.0,19,5,0,289.0,87.02049831787394,B,C,02071500ET0001,"JAGUA ZKD Metall 1,60mm"
032508600,2528.0,25,86,0,289.0,87.08199539942248,B,A,09268600ET0001,Vollsatz
034601200,4604.0,46,12,0,288.0,87.1432796883013,B,A,,
032503300,2511.0,25,33,0,288.0,87.20456397718011,B,A,00736110ET0001,Conversionssatz
032205300,2218.0,22,53,0,285.0,87.26520988804978,B,B,0B349100ET0001,"Saugrohrunterteil, rechts"
032306200,2321.0,23,62,0,284.0,87.32564300624972,B,B,0B276000ET0001,ZKD Metall-Lagen
032205500,2218.0,22,55,0,283.0,87.38586333177994,B,B,0B348600ET0001,Ölfiltergehäuse
034801900,4806.0,48,19,0,282.0,87.44587086464045,B,B,,
032404800,2416.0,24,48,0,281.0,87.50566560483124,B,A,09672800ET0001,MB Dichtung Wasserpumpe
032701400,2705.0,27,14,0,280.0,87.56524755235232,B,A,00520700ET0001,Entrussersatz
032601100,2604.0,26,11,0,280.0,87.62482949987339,B,A,00580530ET0001,ZKD Metall-Lagen
032507900,2526.0,25,79,0,279.0,87.68419865472474,B,A,08644500ET0001,Zyl.-kopfschraubensatz
030100800,1003.0,01,8,0,278.0,87.74335501690638,B,C,000000000000107634,Eg 3schn 20x6 30m/R
032705700,2719.0,27,57,0,277.0,87.80229858641829,B,A,01344900ET0001,Dichtung Ölkühler
032305200,2317.0,23,52,0,277.0,87.86124215593021,B,B,03943100ET0001,VOLVO Dichtung Ansaugkrümmer
032307200,2324.0,23,72,0,276.0,87.91997293277241,B,B,04586600ET0001,Dichtung Ventildeckel
032107100,2124.0,21,71,0,275.0,87.97849091694489,B,B,05533450ET0001,Entrussersatz
030102000,1007.0,01,20,0,273.0,88.03658331577793,B,C,000000000000107681,Eg 6schn 40x6 30m/R
032205600,2219.0,22,56,0,272.0,88.09446292194126,B,B,01448200ET0001,ZKD Metall-Weichst.
032305800,2319.0,23,58,0,272.0,88.15234252810458,B,B,07124200ET0001,Dichtung Ölwanne
030503201,511.0,05,32,1,272.0,88.21022213426792,B,C,,
032802400,2808.0,28,24,0,271.0,88.26788894776153,B,A,09031800ET0001,MAN Zylinderkopfhaubensatz
032805600,2819.0,28,56,0,271.0,88.32555576125513,B,A,08644700ET0001,Entrussersatz
032303200,2311.0,23,32,0,271.0,88.38322257474874,B,B,07128700ET0001,R.V.I Dichtung Kurbelgehäuse
032503200,2511.0,25,32,0,270.0,88.44067659557263,B,A,06516100ET0001,Ansaug-/Abgasdichtung
032502100,2507.0,25,21,0,269.0,88.49791782372681,B,A,05929100ET0001,Conversionssatz
032605600,2619.0,26,56,0,269.0,88.55515905188098,B,A,0B260200ET0001,Entrussersatz OM471
032801400,2805.0,28,14,0,267.0,88.61197469469572,B,A,07128500ET0001,VOLVO Dichtung Ölkühler
032703900,2713.0,27,39,0,266.0,88.66857754484073,B,A,01087300ET0001,Entrussersatz
032304400,2315.0,23,44,0,266.0,88.72518039498576,B,B,05993540ET0001,Vollsatz
032106000,2120.0,21,60,0,265.0,88.78157045246105,B,B,03742400ET0001,Zyl.-kopfschraubensatz
032504000,2513.0,25,40,0,265.0,88.83796050993635,B,A,07404210ET0001,Entrussersatz
032704100,2714.0,27,41,0,265.0,88.89435056741165,B,A,02579100ET0001,Zyl.-kopfschraubensatz
032504300,2514.0,25,43,0,264.0,88.95052783221725,B,A,01320200ET0001,Entrussersatz
032801700,2806.0,28,17,0,263.0,89.0064923043531,B,A,04716200ET0001,"MB Radnabe hinten, Satz"
032602900,2610.0,26,29,0,262.0,89.06224398381924,B,A,04573800ET0001,TOYOT Zylinderkopfhaubensatz
032804100,2814.0,28,41,0,262.0,89.11799566328538,B,A,05885000ET0001,IVECO Dichtung Ölkühler
030100300,1001.0,01,3,0,262.0,89.17374734275154,B,C,000000000000151058,HamKBef MPR M8x40 41/21-124 vz
032207200,2224.0,22,72,0,261.0,89.22928622954797,B,B,09826100ET0001,Entrussersatz
030102100,1007.0,01,21,0,260.0,89.28461232367468,B,C,000000000000118590,SysS MPC 2000 28/30 vz-send
030202100,207.0,02,21,0,260.0,89.33993841780138,B,C,000000000000151189,Eg-SchiPr fMPRSysS B32 20m/R
032206600,2222.0,22,66,0,258.0,89.39483892658866,B,B,06340610ET0001,ZF Dichtung aut.Getriebe
032206500,2222.0,22,65,0,257.0,89.44952664270622,B,B,00088320ET0001,ZKD Metall-Lagen
031904500,1915.0,19,45,0,257.0,89.50421435882376,B,C,01671800ET0001,Conversionssatz
032509100,2530.0,25,91,0,256.0,89.55868928227162,B,A,01574300ET0001,ZKD Metall-Lagen
032603900,2613.0,26,39,0,254.0,89.61273862038,B,A,03669300ET0001,Entrussersatz
032406400,2421.0,24,64,0,253.0,89.66657516581868,B,A,00468520ET0001,Dichtung Ansaugkrümmer
032505100,2517.0,25,51,0,253.0,89.72041171125737,B,A,06570300ET0001,Zyl.-kopfschraubensatz
032302900,2310.0,23,29,0,251.0,89.77382267135661,B,B,04734000ET0001,Dichtung Ventildeckel
032505400,2518.0,25,54,0,250.0,89.82702083878614,B,A,0B107800ET0001,Entrussersatz
030501701,506.0,05,17,1,250.0,89.88021900621568,B,C,000000000000177298,AbschlK fMPRSysS 41/62-41/124 KSt s
032305400,2318.0,23,54,0,249.0,89.93320438097548,B,B,07124200ET0001,Dichtung Ölwanne
030102500,1008.0,01,25,0,248.0,89.98597696306557,B,C,,
032404100,2414.0,24,41,0,248.0,90.03874954515567,B,A,07745620ET0001,Dichtung Ansaugkrümmer
031902100,1907.0,19,21,0,245.0,90.09088374923661,B,C,01720410ET0001,Dichtung Ventildeckel
032509200,2530.0,25,92,0,245.0,90.14301795331754,B,A,04156900ET0001,ZKD Metall-Lagen
032106200,2121.0,21,62,0,244.0,90.19493936472877,B,B,08880300ET0001,ZKD Metall-Lagen
032204700,2216.0,22,47,0,242.0,90.24643519080054,B,B,05474900ET0001,ZKD Metall-Lagen
030101100,1004.0,01,11,0,241.0,90.29771822420261,B,C,,
032105400,2118.0,21,54,0,240.0,90.34878846493496,B,B,02959700ET0001,ZKD Metall-Lagen
032804800,2816.0,28,48,0,239.0,90.39964591299758,B,A,01258500ET0001,Vollsatz
031905700,1919.0,19,57,0,239.0,90.45050336106021,B,C,07844400EA0001,MAN Entrussersatz
032505800,2519.0,25,58,0,239.0,90.50136080912284,B,A,04813310ET0001,Entrussersatz
031903900,1913.0,19,39,0,233.0,90.55094150116717,B,C,0B347900ET0001,Ventildeckel
032804200,2814.0,28,42,0,233.0,90.60052219321149,B,A,00519600ET0001,Conversionssatz
032207100,2224.0,22,71,0,232.0,90.64989009258609,B,B,03545620ET0001,ZKD Metall-Lagen
